
---------- Begin Simulation Statistics ----------
simSeconds                                  22.485541                       # Number of seconds simulated (Second)
board.l3cache.ReadSharedReq.accesses::processor.switch0.core.data     10000695                       # number of ReadSharedReq accesses(hits+misses) (Count)
board.l3cache.ReadSharedReq.accesses::processor.switch1.core.inst       321867                       # number of ReadSharedReq accesses(hits+misses) (Count)
board.l3cache.ReadSharedReq.accesses::processor.switch1.core.data      8733205                       # number of ReadSharedReq accesses(hits+misses) (Count)
board.l3cache.ReadSharedReq.accesses::total     19507978                       # number of ReadSharedReq accesses(hits+misses) (Count)
board.l3cache.ReadSharedReq.missRate::processor.switch0.core.inst     0.267364                       # miss rate for ReadSharedReq accesses (Ratio)
board.l3cache.ReadSharedReq.missRate::processor.switch0.core.data     0.569762                       # miss rate for ReadSharedReq accesses (Ratio)
board.l3cache.ReadSharedReq.missRate::processor.switch1.core.inst     0.240637                       # miss rate for ReadSharedReq accesses (Ratio)
board.l3cache.ReadSharedReq.missRate::processor.switch1.core.data     0.550451                       # miss rate for ReadSharedReq accesses (Ratio)
board.l3cache.ReadSharedReq.missRate::total     0.548677                       # miss rate for ReadSharedReq accesses (Ratio)
board.l3cache.ReadSharedReq.avgMissLatency::processor.switch0.core.inst 82053.213341                       # average ReadSharedReq miss latency ((Tick/Count))
board.l3cache.ReadSharedReq.avgMissLatency::processor.switch0.core.data 75065.635801                       # average ReadSharedReq miss latency ((Tick/Count))
board.l3cache.ReadSharedReq.avgMissLatency::processor.switch1.core.inst 82874.810169                       # average ReadSharedReq miss latency ((Tick/Count))
board.l3cache.ReadSharedReq.avgMissLatency::processor.switch1.core.data 78900.825438                       # average ReadSharedReq miss latency ((Tick/Count))
board.l3cache.ReadSharedReq.avgMissLatency::total 76923.539404                       # average ReadSharedReq miss latency ((Tick/Count))
board.l3cache.ReadSharedReq.mshrHits::processor.switch0.core.inst           13                       # number of ReadSharedReq MSHR hits (Count)
board.l3cache.ReadSharedReq.mshrHits::processor.switch0.core.data           33                       # number of ReadSharedReq MSHR hits (Count)
board.l3cache.ReadSharedReq.mshrHits::processor.switch1.core.inst           30                       # number of ReadSharedReq MSHR hits (Count)
board.l3cache.ReadSharedReq.mshrHits::processor.switch1.core.data           14                       # number of ReadSharedReq MSHR hits (Count)
board.l3cache.ReadSharedReq.mshrHits::total           90                       # number of ReadSharedReq MSHR hits (Count)
board.l3cache.ReadSharedReq.mshrMisses::processor.switch0.core.inst       120892                       # number of ReadSharedReq MSHR misses (Count)
board.l3cache.ReadSharedReq.mshrMisses::processor.switch0.core.data      5697984                       # number of ReadSharedReq MSHR misses (Count)
board.l3cache.ReadSharedReq.mshrMisses::processor.switch1.core.inst        77423                       # number of ReadSharedReq MSHR misses (Count)
board.l3cache.ReadSharedReq.mshrMisses::processor.switch1.core.data      4807191                       # number of ReadSharedReq MSHR misses (Count)
board.l3cache.ReadSharedReq.mshrMisses::total     10703490                       # number of ReadSharedReq MSHR misses (Count)
board.l3cache.ReadSharedReq.mshrMissLatency::processor.switch0.core.inst   9114594615                       # number of ReadSharedReq MSHR miss ticks (Tick)
board.l3cache.ReadSharedReq.mshrMissLatency::processor.switch0.core.data 389774996175                       # number of ReadSharedReq MSHR miss ticks (Tick)
board.l3cache.ReadSharedReq.mshrMissLatency::processor.switch1.core.inst   5901202890                       # number of ReadSharedReq MSHR miss ticks (Tick)
board.l3cache.ReadSharedReq.mshrMissLatency::processor.switch1.core.data 347275968745                       # number of ReadSharedReq MSHR miss ticks (Tick)
board.l3cache.ReadSharedReq.mshrMissLatency::total 752066762425                       # number of ReadSharedReq MSHR miss ticks (Tick)
board.l3cache.ReadSharedReq.mshrMissRate::processor.switch0.core.inst     0.267335                       # mshr miss rate for ReadSharedReq accesses (Ratio)
board.l3cache.ReadSharedReq.mshrMissRate::processor.switch0.core.data     0.569759                       # mshr miss rate for ReadSharedReq accesses (Ratio)
board.l3cache.ReadSharedReq.mshrMissRate::processor.switch1.core.inst     0.240543                       # mshr miss rate for ReadSharedReq accesses (Ratio)
board.l3cache.ReadSharedReq.mshrMissRate::processor.switch1.core.data     0.550450                       # mshr miss rate for ReadSharedReq accesses (Ratio)
board.l3cache.ReadSharedReq.mshrMissRate::total     0.548672                       # mshr miss rate for ReadSharedReq accesses (Ratio)
board.l3cache.ReadSharedReq.avgMshrMissLatency::processor.switch0.core.inst 75394.522508                       # average ReadSharedReq mshr miss latency ((Tick/Count))
board.l3cache.ReadSharedReq.avgMshrMissLatency::processor.switch0.core.data 68405.772318                       # average ReadSharedReq mshr miss latency ((Tick/Count))
board.l3cache.ReadSharedReq.avgMshrMissLatency::processor.switch1.core.inst 76220.281958                       # average ReadSharedReq mshr miss latency ((Tick/Count))
board.l3cache.ReadSharedReq.avgMshrMissLatency::processor.switch1.core.data 72240.934206                       # average ReadSharedReq mshr miss latency ((Tick/Count))
board.l3cache.ReadSharedReq.avgMshrMissLatency::total 70263.695526                       # average ReadSharedReq mshr miss latency ((Tick/Count))
board.l3cache.UpgradeReq.hits::processor.switch0.core.data        86439                       # number of UpgradeReq hits (Count)
board.l3cache.UpgradeReq.hits::processor.switch1.core.data         1146                       # number of UpgradeReq hits (Count)
board.l3cache.UpgradeReq.hits::total            87585                       # number of UpgradeReq hits (Count)
board.l3cache.UpgradeReq.misses::processor.switch0.core.data        23067                       # number of UpgradeReq misses (Count)
board.l3cache.UpgradeReq.misses::processor.switch1.core.data        14272                       # number of UpgradeReq misses (Count)
board.l3cache.UpgradeReq.misses::total          37339                       # number of UpgradeReq misses (Count)
board.l3cache.UpgradeReq.missLatency::processor.switch0.core.data    553887225                       # number of UpgradeReq miss ticks (Tick)
board.l3cache.UpgradeReq.missLatency::processor.switch1.core.data    332299035                       # number of UpgradeReq miss ticks (Tick)
board.l3cache.UpgradeReq.missLatency::total    886186260                       # number of UpgradeReq miss ticks (Tick)
board.l3cache.UpgradeReq.accesses::processor.switch0.core.data       109506                       # number of UpgradeReq accesses(hits+misses) (Count)
board.l3cache.UpgradeReq.accesses::processor.switch1.core.data        15418                       # number of UpgradeReq accesses(hits+misses) (Count)
board.l3cache.UpgradeReq.accesses::total       124924                       # number of UpgradeReq accesses(hits+misses) (Count)
board.l3cache.UpgradeReq.missRate::processor.switch0.core.data     0.210646                       # miss rate for UpgradeReq accesses (Ratio)
board.l3cache.UpgradeReq.missRate::processor.switch1.core.data     0.925671                       # miss rate for UpgradeReq accesses (Ratio)
board.l3cache.UpgradeReq.missRate::total     0.298894                       # miss rate for UpgradeReq accesses (Ratio)
board.l3cache.UpgradeReq.avgMissLatency::processor.switch0.core.data 24012.104955                       # average UpgradeReq miss latency ((Tick/Count))
board.l3cache.UpgradeReq.avgMissLatency::processor.switch1.core.data 23283.284403                       # average UpgradeReq miss latency ((Tick/Count))
board.l3cache.UpgradeReq.avgMissLatency::total 23733.529554                       # average UpgradeReq miss latency ((Tick/Count))
board.l3cache.UpgradeReq.mshrMisses::processor.switch0.core.data        23067                       # number of UpgradeReq MSHR misses (Count)
board.l3cache.UpgradeReq.mshrMisses::processor.switch1.core.data        14272                       # number of UpgradeReq MSHR misses (Count)
board.l3cache.UpgradeReq.mshrMisses::total        37339                       # number of UpgradeReq MSHR misses (Count)
board.l3cache.UpgradeReq.mshrMissLatency::processor.switch0.core.data    461583621                       # number of UpgradeReq MSHR miss ticks (Tick)
board.l3cache.UpgradeReq.mshrMissLatency::processor.switch1.core.data    286523856                       # number of UpgradeReq MSHR miss ticks (Tick)
board.l3cache.UpgradeReq.mshrMissLatency::total    748107477                       # number of UpgradeReq MSHR miss ticks (Tick)
board.l3cache.UpgradeReq.mshrMissRate::processor.switch0.core.data     0.210646                       # mshr miss rate for UpgradeReq accesses (Ratio)
board.l3cache.UpgradeReq.mshrMissRate::processor.switch1.core.data     0.925671                       # mshr miss rate for UpgradeReq accesses (Ratio)
board.l3cache.UpgradeReq.mshrMissRate::total     0.298894                       # mshr miss rate for UpgradeReq accesses (Ratio)
board.l3cache.UpgradeReq.avgMshrMissLatency::processor.switch0.core.data 20010.561451                       # average UpgradeReq mshr miss latency ((Tick/Count))
board.l3cache.UpgradeReq.avgMshrMissLatency::processor.switch1.core.data 20075.942825                       # average UpgradeReq mshr miss latency ((Tick/Count))
board.l3cache.UpgradeReq.avgMshrMissLatency::total 20035.552023                       # average UpgradeReq mshr miss latency ((Tick/Count))
board.l3cache.WriteReq.mshrUncacheable::processor.switch0.core.data        23262                       # number of WriteReq MSHR uncacheable (Count)
board.l3cache.WriteReq.mshrUncacheable::processor.switch1.core.data        84217                       # number of WriteReq MSHR uncacheable (Count)
board.l3cache.WriteReq.mshrUncacheable::total       107479                       # number of WriteReq MSHR uncacheable (Count)
board.l3cache.WritebackDirty.hits::writebacks      9062237                       # number of WritebackDirty hits (Count)
board.l3cache.WritebackDirty.hits::total      9062237                       # number of WritebackDirty hits (Count)
board.l3cache.WritebackDirty.accesses::writebacks      9062237                       # number of WritebackDirty accesses(hits+misses) (Count)
board.l3cache.WritebackDirty.accesses::total      9062237                       # number of WritebackDirty accesses(hits+misses) (Count)
board.l3cache.power_state.pwrStateResidencyTicks::UNDEFINED 116226920736333                       # Cumulative time (in ticks) in various power states (Tick)
board.l3cache.prefetcher.demandMshrMisses     15890501                       # demands not covered by prefetchs (Count)
board.l3cache.prefetcher.pfIssued                   0                       # number of hwpf issued (Count)
board.l3cache.prefetcher.pfUseful                   0                       # number of useful prefetch (Count)
board.l3cache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
board.l3cache.prefetcher.accuracy                 nan                       # accuracy of the prefetcher (Count)
board.l3cache.prefetcher.coverage                   0                       # coverage brought by this prefetcher (Count)
board.l3cache.prefetcher.pfHitInCache               0                       # number of prefetches hitting in cache (Count)
board.l3cache.prefetcher.pfHitInMSHR                0                       # number of prefetches hitting in a MSHR (Count)
board.l3cache.prefetcher.pfHitInWB                  0                       # number of prefetches hit in the Write Buffer (Count)
board.l3cache.prefetcher.pfLate                     0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
board.l3cache.prefetcher.pfIdentified               0                       # number of prefetch candidates identified (Count)
board.l3cache.prefetcher.pfBufferHit                0                       # number of redundant prefetches already in prefetch queue (Count)
board.l3cache.prefetcher.pfInCache                  0                       # number of redundant prefetches already in cache/mshr dropped (Count)
board.l3cache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
board.l3cache.prefetcher.pfRemovedFull              0                       # number of prefetches dropped due to prefetch queue size (Count)
board.l3cache.prefetcher.pfSpanPage                 0                       # number of prefetches that crossed the page (Count)
board.l3cache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
board.l3cache.prefetcher.totalXptHits         3086859                       # Total XPT logical hits (Count)
board.l3cache.prefetcher.guardedAccesses      3193921                       # Blocked by XPTGuard (Count)
board.l3cache.prefetcher.totalXptProbes      15692233                       # Total number of Probes into XPT table (Count)
board.l3cache.prefetcher.evictionCount              0                       # Total number of evictions from XPT table (Count)
board.l3cache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 116226920736333                       # Cumulative time (in ticks) in various power states (Tick)
board.l3cache.tags.tagsInUse                    16384                       # Average ticks per tags in use ((Tick/Count))
board.l3cache.tags.totalRefs                 48683397                       # Total number of references to valid blocks. (Count)
board.l3cache.tags.sampledRefs               17461000                       # Sample count of references to valid blocks. (Count)
board.l3cache.tags.avgRefs                   2.788122                       # Average number of references to valid blocks. ((Count/Count))
board.l3cache.tags.warmupTick                       0                       # The tick when the warmup percentage was hit. (Tick)
board.l3cache.tags.occupancies::writebacks   687.623886                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.l3cache.tags.occupancies::processor.start0.core.inst     4.722570                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.l3cache.tags.occupancies::processor.start0.core.data     2.824211                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.l3cache.tags.occupancies::processor.start1.core.inst     0.794954                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.l3cache.tags.occupancies::processor.start1.core.data     2.449371                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.l3cache.tags.occupancies::processor.switch0.core.inst   400.751509                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.l3cache.tags.occupancies::processor.switch0.core.data  8253.148534                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.l3cache.tags.occupancies::processor.switch1.core.inst   246.977222                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.l3cache.tags.occupancies::processor.switch1.core.data  6784.707744                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.l3cache.tags.avgOccs::writebacks       0.041969                       # Average percentage of cache occupancy ((Ratio/Tick))
board.l3cache.tags.avgOccs::processor.start0.core.inst     0.000288                       # Average percentage of cache occupancy ((Ratio/Tick))
board.l3cache.tags.avgOccs::processor.start0.core.data     0.000172                       # Average percentage of cache occupancy ((Ratio/Tick))
board.l3cache.tags.avgOccs::processor.start1.core.inst     0.000049                       # Average percentage of cache occupancy ((Ratio/Tick))
board.l3cache.tags.avgOccs::processor.start1.core.data     0.000149                       # Average percentage of cache occupancy ((Ratio/Tick))
board.l3cache.tags.avgOccs::processor.switch0.core.inst     0.024460                       # Average percentage of cache occupancy ((Ratio/Tick))
board.l3cache.tags.avgOccs::processor.switch0.core.data     0.503732                       # Average percentage of cache occupancy ((Ratio/Tick))
board.l3cache.tags.avgOccs::processor.switch1.core.inst     0.015074                       # Average percentage of cache occupancy ((Ratio/Tick))
board.l3cache.tags.avgOccs::processor.switch1.core.data     0.414106                       # Average percentage of cache occupancy ((Ratio/Tick))
board.l3cache.tags.avgOccs::total            1.000000                       # Average percentage of cache occupancy ((Ratio/Tick))
board.l3cache.tags.occupanciesTaskId::1024        16384                       # Occupied blocks per task id (Count)
board.l3cache.tags.ageTaskId_1024::0               75                       # Occupied blocks per task id, per block age (Count)
board.l3cache.tags.ageTaskId_1024::1              162                       # Occupied blocks per task id, per block age (Count)
board.l3cache.tags.ageTaskId_1024::2              505                       # Occupied blocks per task id, per block age (Count)
board.l3cache.tags.ageTaskId_1024::3             6857                       # Occupied blocks per task id, per block age (Count)
board.l3cache.tags.ageTaskId_1024::4             8785                       # Occupied blocks per task id, per block age (Count)
board.l3cache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
board.l3cache.tags.tagAccesses              814605304                       # Number of tag accesses (Count)
board.l3cache.tags.dataAccesses             814605304                       # Number of data accesses (Count)
board.l3cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 116226920736333                       # Cumulative time (in ticks) in various power states (Tick)
board.memory.mem_ctrl0.avgPriority_writebacks::samples   2799509.00                       # Average QoS priority value for accepted requests (Count)
board.memory.mem_ctrl0.avgPriority_processor.switch0.core.mmu.dtb.walker::samples  19460196.00                       # Average QoS priority value for accepted requests (Count)
board.memory.mem_ctrl0.avgPriority_processor.switch0.core.mmu.itb.walker::samples    558105.00                       # Average QoS priority value for accepted requests (Count)
board.memory.mem_ctrl0.avgPriority_processor.switch0.core.inst::samples     61157.00                       # Average QoS priority value for accepted requests (Count)
board.memory.mem_ctrl0.avgPriority_processor.switch0.core.data::samples   4308285.00                       # Average QoS priority value for accepted requests (Count)
board.memory.mem_ctrl0.avgPriority_processor.switch1.core.mmu.dtb.walker::samples  16203775.00                       # Average QoS priority value for accepted requests (Count)
board.memory.mem_ctrl0.avgPriority_processor.switch1.core.mmu.itb.walker::samples    313558.00                       # Average QoS priority value for accepted requests (Count)
board.memory.mem_ctrl0.avgPriority_processor.switch1.core.inst::samples     39507.00                       # Average QoS priority value for accepted requests (Count)
board.memory.mem_ctrl0.avgPriority_processor.switch1.core.data::samples   3507626.00                       # Average QoS priority value for accepted requests (Count)
board.memory.mem_ctrl0.priorityMinLatency 0.000000017492                       # per QoS priority minimum request to response latency (Second)
board.memory.mem_ctrl0.priorityMaxLatency 5.742625433724                       # per QoS priority maximum request to response latency (Second)
board.memory.mem_ctrl0.numReadWriteTurnArounds       158222                       # Number of turnarounds from READ to WRITE (Count)
board.memory.mem_ctrl0.numWriteReadTurnArounds       158222                       # Number of turnarounds from WRITE to READ (Count)
board.memory.mem_ctrl0.numStayReadState      97380967                       # Number of times bus staying in READ state (Count)
board.memory.mem_ctrl0.numStayWriteState      2642884                       # Number of times bus staying in WRITE state (Count)
board.memory.mem_ctrl0.readReqs              44486709                       # Number of read requests accepted (Count)
board.memory.mem_ctrl0.writeReqs              2800340                       # Number of write requests accepted (Count)
board.memory.mem_ctrl0.readBursts            44486709                       # Number of controller read bursts, including those serviced by the write queue (Count)
board.memory.mem_ctrl0.writeBursts            2800340                       # Number of controller write bursts, including those merged in the write queue (Count)
board.memory.mem_ctrl0.servicedByWrQ            34500                       # Number of controller read bursts serviced by the write queue (Count)
board.memory.mem_ctrl0.mergedWrBursts             831                       # Number of controller write bursts merged with an existing one (Count)
board.memory.mem_ctrl0.neitherReadNorWriteReqs            0                       # Number of requests that are neither read nor write (Count)
board.memory.mem_ctrl0.avgRdQLen                 1.02                       # Average read queue length when enqueuing ((Count/Tick))
board.memory.mem_ctrl0.avgWrQLen                56.98                       # Average write queue length when enqueuing ((Count/Tick))
board.memory.mem_ctrl0.numRdRetry                   0                       # Number of times read queue was full causing retry (Count)
board.memory.mem_ctrl0.numWrRetry                   0                       # Number of times write queue was full causing retry (Count)
board.memory.mem_ctrl0.readPktSize::0               0                       # Read request sizes (log2) (Count)
board.memory.mem_ctrl0.readPktSize::1               0                       # Read request sizes (log2) (Count)
board.memory.mem_ctrl0.readPktSize::2               0                       # Read request sizes (log2) (Count)
board.memory.mem_ctrl0.readPktSize::3        36546368                       # Read request sizes (log2) (Count)
board.memory.mem_ctrl0.readPktSize::4               0                       # Read request sizes (log2) (Count)
board.memory.mem_ctrl0.readPktSize::5               0                       # Read request sizes (log2) (Count)
board.memory.mem_ctrl0.readPktSize::6         7940341                       # Read request sizes (log2) (Count)
board.memory.mem_ctrl0.writePktSize::0              0                       # Write request sizes (log2) (Count)
board.memory.mem_ctrl0.writePktSize::1              0                       # Write request sizes (log2) (Count)
board.memory.mem_ctrl0.writePktSize::2              0                       # Write request sizes (log2) (Count)
board.memory.mem_ctrl0.writePktSize::3              0                       # Write request sizes (log2) (Count)
board.memory.mem_ctrl0.writePktSize::4              0                       # Write request sizes (log2) (Count)
board.memory.mem_ctrl0.writePktSize::5              0                       # Write request sizes (log2) (Count)
board.memory.mem_ctrl0.writePktSize::6        2800340                       # Write request sizes (log2) (Count)
board.memory.mem_ctrl0.rdQLenPdf::0          40148366                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::1           4303739                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::2                99                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::3                 5                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::4                 0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::5                 0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::6                 0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::7                 0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::8                 0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::9                 0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::10                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::11                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::12                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::13                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::14                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::15                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::16                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::17                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::18                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::19                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::20                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::21                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::22                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::23                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::24                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::25                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::26                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::27                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::28                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::29                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::30                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::31                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::32                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::33                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::34                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::35                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::36                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::37                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::38                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::39                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::40                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::41                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::42                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::43                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::44                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::45                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::46                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::47                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::48                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::49                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::50                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::51                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::52                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::53                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::54                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::55                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::56                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::57                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::58                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::59                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::60                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::61                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::62                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.rdQLenPdf::63                0                       # What read queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::0                 1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::1                 1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::2                 1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::3                 1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::4                 1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::5                 1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::6                 1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::7                 1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::8                 1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::9                 1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::10                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::11                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::12                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::13                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::14                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::15                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::16                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::17                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::18                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::19                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::20                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::21                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::22                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::23                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::24                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::25                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::26                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::27                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::28                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::29                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::30                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::31                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::32                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::33                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::34                1                       # What write queue length does an incoming req see (Count)
board.memory.mem_ctrl0.wrQLenPdf::35                1                       # What write queue length does an incoming req see (Count)
